analysis	parent
6	bf820b2107908e526dddba629036239e3deb0592
6	c896d9af68eaff054ab2fd761a3f5673cc7bf106
6	cc1f461b23fcd2abf18845485ba7af86b0b42c99
6	d1230a0a6198e9290ead098fbc4d3455e7517d0e
6	e5410acc895568353295108855c2ec121503aeb9
6	ed0891ce6cd1f8ad7f5cc1a925a27fffec878946
6	f46f85679d46b0d0128b5878102ac3d682f41ed6
6	f5e09eda47e99b58063e7b9a2ea0eeb0c7a32788
7	08f7e0de338f9707a201254783cbb754f70f0688
7	2f5a47f74f4491b48cf16870973a624023856d89
7	3a5035a22ce6195a1b8b578b6858cd05f32a639a
7	3c2feda65c4f27dff7cbaa91605b0efee49aa261
7	5da453175f0ceafd0dec251ff2e9d2a5a3b6693c
7	5e6bb84e430dc6dcae227962c2a9f95518c7e7be
7	73d5b40ac5e381926178e8840c9b11e318e03449
7	79ec76b57d7648a4318e9e0e0d07ba685912b2eb
7	7eba520f20dcc6ebef828b878b0982763719fec9
7	8a6d9b74d79194da38b45f9766047fea2eae99bb
7	8ac7d7b1251c2aab193ce37b85e3a6f4c13a1862
7	96d93aed8ce75e021457dbdbdc84989b1fe54886
7	a434f7bb76f32e394abe075bf6cb90cc9361a333
7	a837241bdd851f1745bf8d91e7c2ea6e24308643
7	bf196de18033c48ab42d80be060d1ef056cbda30
7	c4fb22d816819e05447e7807f5d0c8e8be21e1f8
7	c6a50391b8c6a02ecc3f331d644c115d2bb96820
7	c97343adc272a895de21a3a8942e15d0529fe398
7	d3e3865bd620413f53e6134cc147c94f58f1c8e8
8	276b27faa8ed6e9467cc9b6a71cb8347891c56f7
8	35cb6cdcd0a5a82002e240c25139897827e39b38
8	4d0a1277a937896848899ff02f43baef17e4e789
8	71ddadb238c1314d4a73e511d1cf861c55ada68c
8	7d73b3424d57f9bde1e389745e0a08cf61a74b72
8	7da08b045063502ee8992d159224ee55f138ee69
8	874bc3bdbec2ffaa9da9356a3858a83ee17672b8
8	92ff2241c1ab014833453b47221e3c029742af01
8	a755d81e14475e1c2126d5106f534715fe9092e2
8	af01d4074af64248680d8f570340eb43c4cbea19
8	af55e9dd7f0054ae0411790cd01afba47d8ab718
8	b042301056858a788afc28cd51e2d3a0c695a5ad
8	c5a84d17ad69a4548ddbc0c4b02318f890134776
8	cb284233ca2a3b4ab2a7480f9a8aa727f3498497
8	d923add588d584073e89e2db4959d447b90732d6
8	dc7b4b8d91ad8faf6ef3ee0a80a4ce74bc184a07
8	e11434f47603cb7db77cd820e36ffdcc56f2284b
8	e2d30c6f2b51970f61fa5948bcf5dfc820475e81
8	e6f4d393a02df6a2cd7cc9e8b7b5ed046cf23736
9	01cbe564dbbca96e3c6ccc7d0c170e089c9bb5be
9	1043fe9554379d4144c699a43da610d3b5a9f10c
9	24b85fedf6cf898db123a4256eed09ed4e06d263
9	2a92e56b18f6d024f6c1954ceb064a4a7b32a310
9	2f3fd4929b3fd3ca9ad3855c4adfd9503d006f4b
9	313a76655db8bcf5f326f08fc246e271e73f7a67
9	36d0254b623bb45e1676f538d913f2644a1253a7
9	47e4c1f846fde59be2f7ed3112a3051e6a28ed83
9	5b3676b12818c65a1541c500cb3b3191bcda515b
9	5be6d130b6f41bdfa889be10889de3b36111a017
9	7042c91a60d6cc600daa7fcb169fea5311574ccc
9	7cf184ee86eb9a11b9a2ba11aa9f57c21e0d799e
9	838623c09fe00fa911ee31481b5ef1d9275d4d91
9	8644833b260a61dc5e210b104599aafc79a97ffd
9	895a5c8b82e451cf616e4a71d8320e37992f23e8
9	8e3591784462113c6f3db8229cb039196177b498
9	919b5b7551c918d93d6e215ab13b443b8e82f181
9	96c19f9a121e5d8ee67613de5ec2a9bdc6cf349b
9	a253a2dc2e38d17ff225bd4508f7e8bd1fdb3654
9	a80e3e0233ba390e4de8069aae00b1c0a5deb4cc
9	ac5dad6a2f202228cd389c3cf39b5c0e5af49c68
9	aea77a1c39e301555d5a6987be059fe8224aa0fd
9	b188aae30cfec9b1fbb2da0dad1776e0cc3d7912
9	badf01d6180815f5495c1a16281170ebf3aeb23e
9	c170b2496832b9e8f3182130950fcf99ad831048
9	c6ad269d71a8422e7ea593d0e3f44ae4af493ad4
9	d8940d1d6713ca137be61d18d7ccd08ec36f1e4a
9	ecd72d209ffa11e40aeb8bac57bdedff8d775494
9	ecfd6a92386540bfe326fb7d3afef04f39224268
9	f1ac8dc20a4abcc7127e4d6d3c8e0559453f03ca
9	f9e1be978691c2f3b6f384e707e3bd62084cc36f
10	3ff8f054024a6776e528ca556edf694b5a552d01
10	4e690429922299283edcd7d3fc691ccdfea45632
10	949e4e2e49966d125f1cfe98d63b05aaf6e53a99
10	cc0f73eefe9d82e505cc98b831c8287ecafcd0d0
10	dcae292151497ac4a51814f7dd95c063ed6abc0c
10	dd7dcbccdb0407f092dcb32fb1f7fbf88493e287
11	026c686d54bd6bd0468bc7aaf6091ecb22090fb8
11	0d91612a8b5d73374439d8b04bef61f6aec62f24
11	1bda8154834cff3fdb1a5210aa399401ff9b4e18
11	228cd9775676487cc2c7a057809bf21a45d9b177
11	26cbb9e1c9cde5b2d10aa8d328975176701d2ad6
11	2735cf8c0419f0ba7811aa410831a2e13b4a5a8a
11	276b27faa8ed6e9467cc9b6a71cb8347891c56f7
11	32abb0d5ea397289a60550ab4ed243c4ab05a2f1
11	35cb6cdcd0a5a82002e240c25139897827e39b38
11	4a008884b26441c50a47609477f455508eae2541
11	4b5878b179f41cf2ea00ca898f30d09fce46d6da
11	4b7a12935120567ed9180874b16c74ad3f7036ad
11	4b9611c57538df421fc8ad20bc73edcd851d0385
11	4d0a1277a937896848899ff02f43baef17e4e789
11	51f09e596a8ab0d142d06aabf1b66139b4588f7c
11	59a7e781d6bc37f24b8d55281230a1e6ec205bd5
11	5ce51ba202c9aacb00fa423d02f6dd103d9eb147
11	6a69cde0dd2bc8fe21c5aa671576f80b65c55cb0
11	6c3e4c8b5a8d8afcc8b5bd7c30cb73510bbd9e8d
11	71ddadb238c1314d4a73e511d1cf861c55ada68c
11	754f5bc15c81ec7959e84ed626011cc241b2ca5a
11	760acda6686304cfb9ff90524fb83efe37466d32
11	77cacc7006aac6002066e3efcee9371cadfe5318
11	785141d4789420abb4cb7297d8e2c579dcbaefe6
11	7d73b3424d57f9bde1e389745e0a08cf61a74b72
11	7da08b045063502ee8992d159224ee55f138ee69
11	7e5b600502bceac8ae5d4720083b745b9ebb4eb8
11	874bc3bdbec2ffaa9da9356a3858a83ee17672b8
11	92ff2241c1ab014833453b47221e3c029742af01
11	93c1f6b021fd24cc6767502cd93d27963f28a8a7
11	944481bff549770cbd609033e919f6cfaf25ee7f
11	a2b6656e7c3a7c2921cfe281b2544f145ab628d4
11	a45402677fbdbca69ca633526981d08cdefe6b45
11	a755d81e14475e1c2126d5106f534715fe9092e2
11	af01d4074af64248680d8f570340eb43c4cbea19
11	af55e9dd7f0054ae0411790cd01afba47d8ab718
11	b042301056858a788afc28cd51e2d3a0c695a5ad
11	b39f80647e5dbdc1c9d4f6a980f963b310527ded
11	bddebf6fae8b0c71fe2cc0ddebfb86beed788aca
11	c5a84d17ad69a4548ddbc0c4b02318f890134776
11	c84da164f9e9dd4980c88169857199677427d943
11	cb284233ca2a3b4ab2a7480f9a8aa727f3498497
11	ccabe624b1049595430b005dae6c9b8f4afc77d5
11	cea9c87876570feb5145fa8926ba83d3cb87a3a9
11	d49dc7fc79a4f2297e5bd58c0c5c6f43af50be76
11	d612cd9de974971bb90e592ccce666a905a1d986
11	d6c20ef57c66efc14c51cd5a0aacbab78729efce
11	d923add588d584073e89e2db4959d447b90732d6
11	dc7b4b8d91ad8faf6ef3ee0a80a4ce74bc184a07
11	e11434f47603cb7db77cd820e36ffdcc56f2284b
11	e2d30c6f2b51970f61fa5948bcf5dfc820475e81
11	e6f4d393a02df6a2cd7cc9e8b7b5ed046cf23736
11	e915bd98f67fc524ebfe2c3e70b94fe9eab5194b
11	efe24b3a196bde5dc00226e9fa3f832a6b0dd520
11	f69895c48ddbcc2e1ae65884de18b544b885c4ad
11	fa0179145b5f06bf5a9acfd5f1e514bc891f0564
11	fb061fa077ff8b61a9b26f41d338e92c78863f72
12	07f22a9f5908166f94119dc4b0ed7f95da52b21c
12	0cc636745d20ae1c50ca2f928affac6ff615263b
12	157f27c1c6b078b77db5f16aeadb294ec9cc3536
12	166a3323a9a11e59b0babfe703399f1b453c70ea
12	1826750826df22787007e6d811383e170094ee3c
12	26eedbb4dcd90be74be3bcd0e80a5053b2cf3db0
12	2ccdb63eed7bf4870c7f7c2f110de7031d2519d0
12	30c2a470d326711b4cdfc1880ac938d289903322
12	3f4b9cc0fe6f2751307a090b079b2cf2e477541a
12	40f600f1dd4c329fa1e3e009e8f2b45557116f1b
12	5cecd948111538c472274bb6d0d6a83b62a4db12
12	5e4ed83b8199027ad9fd7a1b933bc8a58d1bb527
12	7233092a04d83bf3ede1f2becef8e35914fd2d84
12	7ab12752c85f2117ea10a521bd5b5b984c7d7c05
12	7ae026ca87b05fc813492f013879574af0330453
12	7c465da53a08a265834950b2bcaf5f808ef6e24d
12	8a597046118e4b288c81ad0b88d7971bf9d29c38
12	8e692a0432f3c780b2f45264285d3755b14f08a2
12	b5e8d5ca01a4554c055b29f6e5adcfa8cca0ca57
12	b6e7c0c1834b22b89a3ac9038d6d04aa9e77002a
12	b7046cd352b475b764bd3755cc645c4bf8611b15
12	c901614934684e45d790b5a3ac51be6ee81c69f7
12	da1621ee1b765d75b64fd655641b31df01e12d43
12	e2d788e9bb80bce2605e231cef28552b4ba45b87
12	e4702c0f416f58c7c99cd5850bfabc99a632c856
12	eb9967bb7b77686c833f71c734eaf45dcfae4d97
12	f15680125ec86e77122a4ae466fdfdea6b59f373
12	f35baf317f64b40596cf4e345e86f7ecf1e59ef2
12	f9186fedbc8687f476aff40b25f8d99c2c053178
12	fbb4369b90b6bf526ea1bfa57a2daf50b2d37447
12	fc50c307b70bddb049a4d286c09079185e5da694
13	052f1c2f7f518c9c628b7fe6ae457a6b7e5405df
13	06061951fe6bee398cdfc410f9f23f936ab34715
13	136d101ceb111faa214ca969820a6e0373257006
13	1445ee1f5fce02e4ba6eed43b0b7b8575f5b042a
13	15aaa12545bfee54fb7ef0c4a83f2a0fad6041a8
13	17f2ac473ee4be39c3e8a8c2d06885cbc32b3cce
13	183cc87ec78629c36a5e93a2e94ef7fc5d37fb1a
13	1b0f77476e5e5a9c18161ec32ebb228ad0851f8d
13	1bc9fdfad267d98236aae9caa25fccc1616692f4
13	1fcd9127154f1b13a5ecb387f8f3a57b9804f76c
13	204de594de53324dd290675930f2049a8cb9a72d
13	284016a43c117676be2d284dae8702d1dc35c488
13	28eb2042a8158b81683cd163b5bc994959695174
13	317911f4de665f52bd43c92235944308fcd62c86
13	31d534a9251eafed1603fbbae2e2a1750fa5a2fc
13	3223d173457831f270fc9eeb5c2138166c1a3ed1
13	328305b0505ba72d0e9e92ec9c0c517e0f3c4476
13	419b93c8ac454701858e5d2c7d5e63c421a897d9
13	5ae8cbdd25944197a7a449ae1ba49306cccb5a0a
13	608d6f4fa4ff726e6f8a27ee63aee1a2c32065ff
13	664ba04f15aec9f54cec7f249ae1040ef89e0540
13	66a08be027a685645a1195cdc5df431ef5b55ccd
13	6bf8dac8435aed84ea3ec322a74457822ebd4ef4
13	70185556bb71aa9808eef59e61f06d0c06e44085
13	7267f516c6dcc231abadd0338ef0f77b3a6ba729
13	731477c515ad9ee76f8b3ec4d585bddd6d3f6d8f
13	7a5357e503baae759b0adaf85c23b63c1a9f3cc7
13	7d8563cfb989a9b178e749b760f642733b4a2ebd
13	7e8e4c5a5177ca1ae094f7ec6389fbb836af3ab3
13	8a0d79b531bb83e3293a3d806c543bc6166a4f8a
13	8f1f08320bdaa853213acb55f1e0122977e4ed1b
13	9705c7a9e3fde3ac2b9fdfb160fce3134ada998c
13	998aa253e2813d2becdf85a9b0286b6490dba83f
13	a388144106aec38cda24bfcf140acd7522b0683b
13	a6148d692877ef21efbb9ad77efad351c947bffb
13	aa0f83b53e40b2f34c3a14bd60df0974caecdbc3
13	b0a135e11057ecdf20e9dc775ec63cb16e882ef6
13	b144e90471d7313a96c3c4093b97e1055e540397
13	b2e80fee434775d8bd9ab7e1997d4c157bfc7b20
13	c2682b238df1a735938fb427886a360a8fa36f6a
13	c896d9af68eaff054ab2fd761a3f5673cc7bf106
13	cb0cb077cdb72ccb4f393a58869a380778eea15e
13	cc1f461b23fcd2abf18845485ba7af86b0b42c99
13	d343a982a24a1ea375d54a44faf976d12b99250c
13	d5a39f038bb6b3e05bba4a359897af4097479908
13	d6a67bc80fd2c136371c1fe8661f9488837ec907
13	d6b5bded29aaa4de80fd2d49c31b0fe2307e15e4
13	da8c6789c412770b6f1696af8eda714f89a24d2f
13	e1c9581cb826e43ecca001da9999278c370c35fd
13	e5410acc895568353295108855c2ec121503aeb9
13	eb3c28d5f48a19d9d89258dc6b66bc06a6359a31
13	ed0891ce6cd1f8ad7f5cc1a925a27fffec878946
13	eddde77064807486678655ef365f8d6f7fee3bf8
13	eff321dca1752ee6fc6042a9b199e86187451fc0
13	f46dceb9d131876d1e7d13e6007d6064064fe515
13	f46f85679d46b0d0128b5878102ac3d682f41ed6
13	f5e09eda47e99b58063e7b9a2ea0eeb0c7a32788
14	1974426d8a8893a026c4e0f0202744ddb7b0f35e
14	2a92e56b18f6d024f6c1954ceb064a4a7b32a310
14	2f3fd4929b3fd3ca9ad3855c4adfd9503d006f4b
14	2f5a47f74f4491b48cf16870973a624023856d89
14	313a76655db8bcf5f326f08fc246e271e73f7a67
14	36d0254b623bb45e1676f538d913f2644a1253a7
14	5be6d130b6f41bdfa889be10889de3b36111a017
14	5da453175f0ceafd0dec251ff2e9d2a5a3b6693c
14	7042c91a60d6cc600daa7fcb169fea5311574ccc
14	7eba520f20dcc6ebef828b878b0982763719fec9
14	895a5c8b82e451cf616e4a71d8320e37992f23e8
14	8a6d9b74d79194da38b45f9766047fea2eae99bb
14	96c19f9a121e5d8ee67613de5ec2a9bdc6cf349b
14	96d93aed8ce75e021457dbdbdc84989b1fe54886
14	a253a2dc2e38d17ff225bd4508f7e8bd1fdb3654
14	a434f7bb76f32e394abe075bf6cb90cc9361a333
14	a837241bdd851f1745bf8d91e7c2ea6e24308643
14	ae874fd8c29e06681ac2b2d54383763d5fd52da6
14	bbeac8a2bb43a9a4240f3a573fc49ab4ae628ea8
14	bf196de18033c48ab42d80be060d1ef056cbda30
14	c170b2496832b9e8f3182130950fcf99ad831048
14	c4fb22d816819e05447e7807f5d0c8e8be21e1f8
14	d8940d1d6713ca137be61d18d7ccd08ec36f1e4a
14	ecfd6a92386540bfe326fb7d3afef04f39224268
14	f9e1be978691c2f3b6f384e707e3bd62084cc36f
15	2735cf8c0419f0ba7811aa410831a2e13b4a5a8a
15	4b5878b179f41cf2ea00ca898f30d09fce46d6da
15	4b7a12935120567ed9180874b16c74ad3f7036ad
15	59a7e781d6bc37f24b8d55281230a1e6ec205bd5
15	6a69cde0dd2bc8fe21c5aa671576f80b65c55cb0
15	6c3e4c8b5a8d8afcc8b5bd7c30cb73510bbd9e8d
15	760acda6686304cfb9ff90524fb83efe37466d32
15	7e5b600502bceac8ae5d4720083b745b9ebb4eb8
15	cea9c87876570feb5145fa8926ba83d3cb87a3a9
15	f69895c48ddbcc2e1ae65884de18b544b885c4ad
15	fa0179145b5f06bf5a9acfd5f1e514bc891f0564
15	fb061fa077ff8b61a9b26f41d338e92c78863f72
16	06061951fe6bee398cdfc410f9f23f936ab34715
16	15aaa12545bfee54fb7ef0c4a83f2a0fad6041a8
16	1b0f77476e5e5a9c18161ec32ebb228ad0851f8d
16	1fcd9127154f1b13a5ecb387f8f3a57b9804f76c
16	204de594de53324dd290675930f2049a8cb9a72d
16	284016a43c117676be2d284dae8702d1dc35c488
16	317911f4de665f52bd43c92235944308fcd62c86
16	3223d173457831f270fc9eeb5c2138166c1a3ed1
16	5ae8cbdd25944197a7a449ae1ba49306cccb5a0a
16	608d6f4fa4ff726e6f8a27ee63aee1a2c32065ff
16	664ba04f15aec9f54cec7f249ae1040ef89e0540
16	8a0d79b531bb83e3293a3d806c543bc6166a4f8a
16	8f1f08320bdaa853213acb55f1e0122977e4ed1b
16	a6148d692877ef21efbb9ad77efad351c947bffb
16	b0a135e11057ecdf20e9dc775ec63cb16e882ef6
16	b144e90471d7313a96c3c4093b97e1055e540397
16	c896d9af68eaff054ab2fd761a3f5673cc7bf106
16	cc1f461b23fcd2abf18845485ba7af86b0b42c99
16	d6a67bc80fd2c136371c1fe8661f9488837ec907
16	da8c6789c412770b6f1696af8eda714f89a24d2f
16	e1c9581cb826e43ecca001da9999278c370c35fd
16	e5410acc895568353295108855c2ec121503aeb9
16	eb3c28d5f48a19d9d89258dc6b66bc06a6359a31
16	eddde77064807486678655ef365f8d6f7fee3bf8
16	f5e09eda47e99b58063e7b9a2ea0eeb0c7a32788
17	07f22a9f5908166f94119dc4b0ed7f95da52b21c
17	157f27c1c6b078b77db5f16aeadb294ec9cc3536
17	166a3323a9a11e59b0babfe703399f1b453c70ea
17	16ebc0d00ba549d14e4a17f3a051b42d1304f3de
17	2356199afab488a9cff0f447cff153abd7960874
17	26eedbb4dcd90be74be3bcd0e80a5053b2cf3db0
17	343fe4649e37eac463f5c66c370aa7a0bd077644
17	35175fcc39e7cfe453fd3a382533ffc24808c702
17	35e884df52923bbf0b8d94d74027174ad70f574d
17	40f600f1dd4c329fa1e3e009e8f2b45557116f1b
17	65089f19b1dc7713d7c6910d67ae1e8960bd694f
17	7ae026ca87b05fc813492f013879574af0330453
17	7c465da53a08a265834950b2bcaf5f808ef6e24d
17	8b32c3522066665b8c2f7351e1cd531cc130cb89
17	8e692a0432f3c780b2f45264285d3755b14f08a2
17	a23bea426dd28eef89c98889deab38427aefdeab
17	b5e8d5ca01a4554c055b29f6e5adcfa8cca0ca57
17	b7046cd352b475b764bd3755cc645c4bf8611b15
17	c9b406260de37f7fb532cc235651e3311b1fbf5c
17	e4702c0f416f58c7c99cd5850bfabc99a632c856
17	e4e8860500823c38628703d3422c08df90a41a1f
17	e9eea775433056dcc4091c30dbc01a620cce2042
17	f15680125ec86e77122a4ae466fdfdea6b59f373
17	f48507b5110bd8b30bbcbc3c248bd22316557c51
17	fbb4369b90b6bf526ea1bfa57a2daf50b2d37447
18	026c686d54bd6bd0468bc7aaf6091ecb22090fb8
18	0d91612a8b5d73374439d8b04bef61f6aec62f24
18	1bda8154834cff3fdb1a5210aa399401ff9b4e18
18	228cd9775676487cc2c7a057809bf21a45d9b177
18	26cbb9e1c9cde5b2d10aa8d328975176701d2ad6
18	4a008884b26441c50a47609477f455508eae2541
18	4b9611c57538df421fc8ad20bc73edcd851d0385
18	51f09e596a8ab0d142d06aabf1b66139b4588f7c
18	5ce51ba202c9aacb00fa423d02f6dd103d9eb147
18	754f5bc15c81ec7959e84ed626011cc241b2ca5a
18	77cacc7006aac6002066e3efcee9371cadfe5318
18	785141d4789420abb4cb7297d8e2c579dcbaefe6
18	93c1f6b021fd24cc6767502cd93d27963f28a8a7
18	944481bff549770cbd609033e919f6cfaf25ee7f
18	a2b6656e7c3a7c2921cfe281b2544f145ab628d4
18	a45402677fbdbca69ca633526981d08cdefe6b45
18	b39f80647e5dbdc1c9d4f6a980f963b310527ded
18	bddebf6fae8b0c71fe2cc0ddebfb86beed788aca
18	c5a84d17ad69a4548ddbc0c4b02318f890134776
18	c84da164f9e9dd4980c88169857199677427d943
18	ccabe624b1049595430b005dae6c9b8f4afc77d5
18	d612cd9de974971bb90e592ccce666a905a1d986
18	d923add588d584073e89e2db4959d447b90732d6
18	e915bd98f67fc524ebfe2c3e70b94fe9eab5194b
